partyID,party,party,position,statementID,statement_title,statement
5,DIE LINKE,DIE LINKE,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
7,FREIE WÄHLER,FREIE WÄHLER,neutral,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
10,NPD,Nationaldemokratische Partei Deutschlands,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
11,PIRATEN,Piratenpartei Deutschland,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
12,ÖDP,Ökologisch-Demokratische Partei,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
15,BP,Bayernpartei,disagree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
20,DKP,Deutsche Kommunistische Partei,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
21,Die Grauen,Die Grauen – Für alle Generationen,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
23,Die Humanisten,Partei der Humanisten,disagree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
24,du.,Die Urbane. Eine HipHop Partei,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
26,dieBasis,Basisdemokratische Partei Deutschland,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
27,Bündnis C,Bündnis C - Christen für Deutschland,disagree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
29,III. Weg,DER DRITTE WEG,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
31,LIEBE,Europäische Partei LIEBE,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
32,LKR,Liberal-Konservative Reformer,disagree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
33,PdF,Partei des Fortschritts,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
35,SSW,Südschleswigscher Wählerverband,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
38,Volt,Volt Deutschland,agree,31,Ökologische Landwirtschaft,Ökologische Landwirtschaft soll stärker gefördert werden als konventionelle Landwirtschaft.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
3,AfD,Alternative für Deutschland,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
4,FDP,Freie Demokratische Partei,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
5,DIE LINKE,DIE LINKE,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
7,FREIE WÄHLER,FREIE WÄHLER,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
10,NPD,Nationaldemokratische Partei Deutschlands,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
11,PIRATEN,Piratenpartei Deutschland,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
12,ÖDP,Ökologisch-Demokratische Partei,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
15,BP,Bayernpartei,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
20,DKP,Deutsche Kommunistische Partei,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
21,Die Grauen,Die Grauen – Für alle Generationen,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
22,BüSo,Bürgerrechtsbewegung Solidarität,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
23,Die Humanisten,Partei der Humanisten,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
24,du.,Die Urbane. Eine HipHop Partei,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
26,dieBasis,Basisdemokratische Partei Deutschland,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
27,Bündnis C,Bündnis C - Christen für Deutschland,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
29,III. Weg,DER DRITTE WEG,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
31,LIEBE,Europäische Partei LIEBE,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
32,LKR,Liberal-Konservative Reformer,disagree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
33,PdF,Partei des Fortschritts,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
35,SSW,Südschleswigscher Wählerverband,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,neutral,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
38,Volt,Volt Deutschland,agree,32,Islamische Verbände,Islamische Verbände sollen als Religionsgemeinschaften staatlich anerkannt werden können.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,neutral,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
2,SPD,Sozialdemokratische Partei Deutschlands,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
3,AfD,Alternative für Deutschland,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
4,FDP,Freie Demokratische Partei,neutral,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
5,DIE LINKE,DIE LINKE,neutral,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
7,FREIE WÄHLER,FREIE WÄHLER,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
10,NPD,Nationaldemokratische Partei Deutschlands,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
11,PIRATEN,Piratenpartei Deutschland,agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
12,ÖDP,Ökologisch-Demokratische Partei,agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
15,BP,Bayernpartei,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
20,DKP,Deutsche Kommunistische Partei,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
21,Die Grauen,Die Grauen – Für alle Generationen,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
23,Die Humanisten,Partei der Humanisten,agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
24,du.,Die Urbane. Eine HipHop Partei,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
26,dieBasis,Basisdemokratische Partei Deutschland,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
27,Bündnis C,Bündnis C - Christen für Deutschland,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
29,III. Weg,DER DRITTE WEG,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
31,LIEBE,Europäische Partei LIEBE,agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
32,LKR,Liberal-Konservative Reformer,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
33,PdF,Partei des Fortschritts,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
35,SSW,Südschleswigscher Wählerverband,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,disagree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
38,Volt,Volt Deutschland,agree,33,Anstieg des CO2-Preises,Der staatlich festgelegte Preis für den Ausstoß von CO2 beim Heizen und Autofahren soll stärker steigen als geplant.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
3,AfD,Alternative für Deutschland,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
4,FDP,Freie Demokratische Partei,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
5,DIE LINKE,DIE LINKE,disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
7,FREIE WÄHLER,FREIE WÄHLER,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
10,NPD,Nationaldemokratische Partei Deutschlands,neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
11,PIRATEN,Piratenpartei Deutschland,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
12,ÖDP,Ökologisch-Demokratische Partei,disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
14,DiB,DEMOKRATIE IN BEWEGUNG,neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
15,BP,Bayernpartei,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
20,DKP,Deutsche Kommunistische Partei,disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
21,Die Grauen,Die Grauen – Für alle Generationen,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
23,Die Humanisten,Partei der Humanisten,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
24,du.,Die Urbane. Eine HipHop Partei,disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
26,dieBasis,Basisdemokratische Partei Deutschland,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
27,Bündnis C,Bündnis C - Christen für Deutschland,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
29,III. Weg,DER DRITTE WEG,neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
31,LIEBE,Europäische Partei LIEBE,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
32,LKR,Liberal-Konservative Reformer,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
33,PdF,Partei des Fortschritts,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
35,SSW,Südschleswigscher Wählerverband,neutral,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,agree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
38,Volt,Volt Deutschland,disagree,34,Schuldenbremse,Die Schuldenbremse im Grundgesetz soll beibehalten werden.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
3,AfD,Alternative für Deutschland,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
4,FDP,Freie Demokratische Partei,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
5,DIE LINKE,DIE LINKE,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
7,FREIE WÄHLER,FREIE WÄHLER,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
10,NPD,Nationaldemokratische Partei Deutschlands,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
11,PIRATEN,Piratenpartei Deutschland,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
12,ÖDP,Ökologisch-Demokratische Partei,neutral,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
14,DiB,DEMOKRATIE IN BEWEGUNG,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
15,BP,Bayernpartei,agree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",neutral,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,disagree,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,35,Asyl nur für politisch Verfolgte,Asyl soll weiterhin nur politisch Verfolgten gewährt werden.
